trajectory,time,lon,lat
203,2025-09-07 15:20:00,135.08594,33.47137
203,2025-09-07 15:30:00,135.08664,33.469547
203,2025-09-07 15:40:00,135.08798,33.46685
203,2025-09-07 15:50:00,135.08784,33.4647
203,2025-09-07 16:00:00,135.08951,33.46227
203,2025-09-07 16:10:00,135.09001,33.460728
203,2025-09-07 16:20:00,135.093,33.45844
203,2025-09-07 16:30:00,135.09389,33.45698
204,2025-09-07 10:30:00,135.0,33.5
204,2025-09-07 10:40:00,135.00447,33.49898
204,2025-09-07 10:50:00,135.00912,33.498184
204,2025-09-07 11:00:00,135.01312,33.496952
204,2025-09-07 11:10:00,135.01709,33.49691
204,2025-09-07 11:20:00,135.02034,33.49722
204,2025-09-07 11:30:00,135.0239,33.497074
204,2025-09-07 11:40:00,135.02687,33.496246
204,2025-09-07 11:50:00,135.0309,33.49526
204,2025-09-07 12:00:00,135.0345,33.494255
204,2025-09-07 12:10:00,135.03755,33.493694
204,2025-09-07 12:20:00,135.04149,33.493122
204,2025-09-07 12:30:00,135.0456,33.49265
204,2025-09-07 12:40:00,135.04839,33.491447
204,2025-09-07 12:50:00,135.04999,33.490337
204,2025-09-07 13:00:00,135.05304,33.488213
204,2025-09-07 13:10:00,135.0538,33.48712
204,2025-09-07 13:20:00,135.05748,33.484062
204,2025-09-07 13:30:00,135.06052,33.48239
204,2025-09-07 13:40:00,135.063,33.481525
204,2025-09-07 13:50:00,135.06642,33.47982
204,2025-09-07 14:00:00,135.06999,33.47826
204,2025-09-07 14:10:00,135.0725,33.47576
204,2025-09-07 14:20:00,135.07384,33.47516
204,2025-09-07 14:30:00,135.07689,33.473026
204,2025-09-07 14:40:00,135.08122,33.472157
204,2025-09-07 14:50:00,135.08363,33.471657
204,2025-09-07 15:00:00,135.08426,33.471134
204,2025-09-07 15:10:00,135.0861,33.468548
204,2025-09-07 15:20:00,135.08788,33.468357
204,2025-09-07 15:30:00,135.08891,33.467876
204,2025-09-07 15:40:00,135.08879,33.4671
204,2025-09-07 15:50:00,135.08875,33.466064
204,2025-09-07 16:00:00,135.09155,33.46415
204,2025-09-07 16:10:00,135.09431,33.462593
204,2025-09-07 16:20:00,135.09659,33.461582
204,2025-09-07 16:30:00,135.09796,33.46042
205,2025-09-07 10:30:00,135.0,33.5
205,2025-09-07 10:40:00,135.0018,33.49891
205,2025-09-07 10:50:00,135.00604,33.499264
205,2025-09-07 11:00:00,135.0099,33.50059
205,2025-09-07 11:10:00,135.01218,33.50142
205,2025-09-07 11:20:00,135.01558,33.50214
205,2025-09-07 11:30:00,135.01895,33.502808
205,2025-09-07 11:40:00,135.02142,33.50163
205,2025-09-07 11:50:00,135.02641,33.5015
205,2025-09-07 12:00:00,135.0307,33.50155
205,2025-09-07 12:10:00,135.03429,33.501236
205,2025-09-07 12:20:00,135.03705,33.50004
205,2025-09-07 12:30:00,135.04303,33.49949
205,2025-09-07 12:40:00,135.04619,33.497665
205,2025-09-07 12:50:00,135.04973,33.497536
205,2025-09-07 13:00:00,135.05267,33.496017
205,2025-09-07 13:10:00,135.05711,33.494545
205,2025-09-07 13:20:00,135.05777,33.4942
205,2025-09-07 13:30:00,135.06361,33.49107
205,2025-09-07 13:40:00,135.06754,33.48881
205,2025-09-07 13:50:00,135.07034,33.488007
205,2025-09-07 14:00:00,135.07469,33.48685
205,2025-09-07 14:10:00,135.07751,33.485756
205,2025-09-07 14:20:00,135.07971,33.485485
205,2025-09-07 14:30:00,135.08281,33.484615
205,2025-09-07 14:40:00,135.08669,33.484146
205,2025-09-07 14:50:00,135.09055,33.4822
205,2025-09-07 15:00:00,135.0926,33.47947
205,2025-09-07 15:10:00,135.09451,33.47797
205,2025-09-07 15:20:00,135.09749,33.47583
205,2025-09-07 15:30:00,135.09772,33.472733
205,2025-09-07 15:40:00,135.10086,33.47135
205,2025-09-07 15:50:00,135.10133,33.468494
205,2025-09-07 16:00:00,135.10326,33.468155
205,2025-09-07 16:10:00,135.10295,33.467583
205,2025-09-07 16:20:00,135.1074,33.46626
205,2025-09-07 16:30:00,135.10722,33.46581
206,2025-09-07 10:30:00,135.0,33.5
206,2025-09-07 10:40:00,135.00368,33.50097
206,2025-09-07 10:50:00,135.00829,33.50072
206,2025-09-07 11:00:00,135.01228,33.499886
206,2025-09-07 11:10:00,135.01567,33.49975
206,2025-09-07 11:20:00,135.01874,33.49917
206,2025-09-07 11:30:00,135.02094,33.50036
206,2025-09-07 11:40:00,135.02448,33.499767
206,2025-09-07 11:50:00,135.0293,33.499557
206,2025-09-07 12:00:00,135.03156,33.500134
206,2025-09-07 12:10:00,135.03532,33.499897
206,2025-09-07 12:20:00,135.04002,33.49888
206,2025-09-07 12:30:00,135.04337,33.496582
206,2025-09-07 12:40:00,135.04752,33.495346
206,2025-09-07 12:50:00,135.04968,33.49407
206,2025-09-07 13:00:00,135.05046,33.494907
206,2025-09-07 13:10:00,135.0553,33.492443
206,2025-09-07 13:20:00,135.05856,33.490734
206,2025-09-07 13:30:00,135.06259,33.49036
206,2025-09-07 13:40:00,135.06583,33.48972
206,2025-09-07 13:50:00,135.06987,33.490295
206,2025-09-07 14:00:00,135.07141,33.489956
206,2025-09-07 14:10:00,135.07315,33.4891
206,2025-09-07 14:20:00,135.07634,33.48842
206,2025-09-07 14:30:00,135.07738,33.48648
206,2025-09-07 14:40:00,135.07933,33.484993
206,2025-09-07 14:50:00,135.08174,33.483143
206,2025-09-07 15:00:00,135.08212,33.482143
206,2025-09-07 15:10:00,135.08408,33.480618
206,2025-09-07 15:20:00,135.08446,33.481888
206,2025-09-07 15:30:00,135.08524,33.47942
206,2025-09-07 15:40:00,135.08594,33.47695
206,2025-09-07 15:50:00,135.08807,33.47502
206,2025-09-07 16:00:00,135.08987,33.471977
206,2025-09-07 16:10:00,135.0919,33.47088
206,2025-09-07 16:20:00,135.0921,33.46955
206,2025-09-07 16:30:00,135.09303,33.467422
207,2025-09-07 10:30:00,135.0,33.5
207,2025-09-07 10:40:00,135.00284,33.49924
207,2025-09-07 10:50:00,135.00548,33.50052
207,2025-09-07 11:00:00,135.01036,33.49934
207,2025-09-07 11:10:00,135.01534,33.499447
207,2025-09-07 11:20:00,135.01776,33.497005
207,2025-09-07 11:30:00,135.02164,33.49773
207,2025-09-07 11:40:00,135.02292,33.496014
207,2025-09-07 11:50:00,135.02698,33.49572
207,2025-09-07 12:00:00,135.02927,33.49312
207,2025-09-07 12:10:00,135.03023,33.492924
207,2025-09-07 12:20:00,135.03358,33.492428
207,2025-09-07 12:30:00,135.03763,33.492493
207,2025-09-07 12:40:00,135.04004,33.490105
207,2025-09-07 12:50:00,135.04471,33.48859
207,2025-09-07 13:00:00,135.04704,33.48681
207,2025-09-07 13:10:00,135.04916,33.485928
207,2025-09-07 13:20:00,135.0536,33.48464
207,2025-09-07 13:30:00,135.05345,33.484478
207,2025-09-07 13:40:00,135.05809,33.48418
207,2025-09-07 13:50:00,135.06393,33.483
207,2025-09-07 14:00:00,135.06577,33.47985
207,2025-09-07 14:10:00,135.067,33.478897
207,2025-09-07 14:20:00,135.06984,33.479626
207,2025-09-07 14:30:00,135.07379,33.478264
207,2025-09-07 14:40:00,135.07751,33.47613
207,2025-09-07 14:50:00,135.07933,33.47527
207,2025-09-07 15:00:00,135.0824,33.47414
207,2025-09-07 15:10:00,135.08467,33.47267
207,2025-09-07 15:20:00,135.08582,33.470234
207,2025-09-07 15:30:00,135.08687,33.46765
207,2025-09-07 15:40:00,135.08864,33.46517
207,2025-09-07 15:50:00,135.09135,33.46318
207,2025-09-07 16:00:00,135.09009,33.462254
207,2025-09-07 16:10:00,135.09128,33.461678
207,2025-09-07 16:20:00,135.0926,33.45949
207,2025-09-07 16:30:00,135.09566,33.458324
208,2025-09-07 10:30:00,135.0,33.5
208,2025-09-07 10:40:00,135.00404,33.50139
208,2025-09-07 10:50:00,135.00749,33.501587
208,2025-09-07 11:00:00,135.0101,33.50135
208,2025-09-07 11:10:00,135.01385,33.50049
208,2025-09-07 11:20:00,135.01869,33.500828
208,2025-09-07 11:30:00,135.02263,33.49884
208,2025-09-07 11:40:00,135.02628,33.498127
208,2025-09-07 11:50:00,135.03067,33.49774
208,2025-09-07 12:00:00,135.03221,33.497845
208,2025-09-07 12:10:00,135.03568,33.497334
208,2025-09-07 12:20:00,135.03772,33.496246
208,2025-09-07 12:30:00,135.03964,33.497177
208,2025-09-07 12:40:00,135.04395,33.497246
208,2025-09-07 12:50:00,135.04692,33.497406
208,2025-09-07 13:00:00,135.04903,33.49803
208,2025-09-07 13:10:00,135.05197,33.495144
208,2025-09-07 13:20:00,135.05437,33.49448
208,2025-09-07 13:30:00,135.05803,33.494293
208,2025-09-07 13:40:00,135.05937,33.49328
208,2025-09-07 13:50:00,135.06303,33.491844
208,2025-09-07 14:00:00,135.06552,33.490883
208,2025-09-07 14:10:00,135.06729,33.489857
208,2025-09-07 14:20:00,135.07112,33.48907
208,2025-09-07 14:30:00,135.07288,33.48779
208,2025-09-07 14:40:00,135.07642,33.48716
208,2025-09-07 14:50:00,135.07692,33.486275
208,2025-09-07 15:00:00,135.07886,33.484905
208,2025-09-07 15:10:00,135.08061,33.481724
208,2025-09-07 15:20:00,135.08087,33.47908
208,2025-09-07 15:30:00,135.08461,33.478783
208,2025-09-07 15:40:00,135.0857,33.47745
208,2025-09-07 15:50:00,135.08807,33.475372
208,2025-09-07 16:00:00,135.08781,33.472275
208,2025-09-07 16:10:00,135.0898,33.471325
208,2025-09-07 16:20:00,135.091,33.47003
208,2025-09-07 16:30:00,135.09305,33.469173
209,2025-09-07 10:30:00,135.0,33.5
209,2025-09-07 10:40:00,135.0036,33.500717
209,2025-09-07 10:50:00,135.0078,33.49998
209,2025-09-07 11:00:00,135.0087,33.499176
209,2025-09-07 11:10:00,135.01169,33.500122
209,2025-09-07 11:20:00,135.01523,33.49986
209,2025-09-07 11:30:00,135.01898,33.498352
209,2025-09-07 11:40:00,135.02255,33.498276
209,2025-09-07 11:50:00,135.02635,33.498337
209,2025-09-07 12:00:00,135.0302,33.497993
209,2025-09-07 12:10:00,135.03352,33.49596
209,2025-09-07 12:20:00,135.03593,33.496326
209,2025-09-07 12:30:00,135.03938,33.495247
209,2025-09-07 12:40:00,135.04259,33.494076
209,2025-09-07 12:50:00,135.04562,33.4934
209,2025-09-07 13:00:00,135.04973,33.494232
209,2025-09-07 13:10:00,135.05394,33.492573
209,2025-09-07 13:20:00,135.05453,33.491238
209,2025-09-07 13:30:00,135.05717,33.490147
209,2025-09-07 13:40:00,135.06065,33.488224
209,2025-09-07 13:50:00,135.0635,33.488686
209,2025-09-07 14:00:00,135.06628,33.487453
209,2025-09-07 14:10:00,135.06938,33.48487
209,2025-09-07 14:20:00,135.07166,33.483204
209,2025-09-07 14:30:00,135.07422,33.481236
209,2025-09-07 14:40:00,135.07675,33.47994
209,2025-09-07 14:50:00,135.07889,33.47912
209,2025-09-07 15:00:00,135.08195,33.47796
209,2025-09-07 15:10:00,135.08273,33.475636
209,2025-09-07 15:20:00,135.0854,33.474483
209,2025-09-07 15:30:00,135.08836,33.472733
209,2025-09-07 15:40:00,135.08966,33.470467
209,2025-09-07 15:50:00,135.08905,33.468624
209,2025-09-07 16:00:00,135.09047,33.46626
209,2025-09-07 16:10:00,135.09216,33.464497
209,2025-09-07 16:20:00,135.09224,33.46294
209,2025-09-07 16:30:00,135.09338,33.46113
210,2025-09-07 10:30:00,135.0,33.5
210,2025-09-07 10:40:00,135.00478,33.500637
210,2025-09-07 10:50:00,135.00749,33.50022
210,2025-09-07 11:00:00,135.01176,33.500446
210,2025-09-07 11:10:00,135.01317,33.50103
210,2025-09-07 11:20:00,135.01889,33.501625
210,2025-09-07 11:30:00,135.02367,33.50126
210,2025-09-07 11:40:00,135.02776,33.499744
210,2025-09-07 11:50:00,135.03197,33.499092
210,2025-09-07 12:00:00,135.03716,33.49875
210,2025-09-07 12:10:00,135.04259,33.49906
210,2025-09-07 12:20:00,135.04718,33.499096
210,2025-09-07 12:30:00,135.05077,33.49824
210,2025-09-07 12:40:00,135.0542,33.497116
210,2025-09-07 12:50:00,135.05585,33.496742
210,2025-09-07 13:00:00,135.05942,33.497555
210,2025-09-07 13:10:00,135.06314,33.49649
210,2025-09-07 13:20:00,135.06583,33.49538
210,2025-09-07 13:30:00,135.06674,33.493332
210,2025-09-07 13:40:00,135.06891,33.492516
210,2025-09-07 13:50:00,135.07277,33.491993
210,2025-09-07 14:00:00,135.07574,33.492588
210,2025-09-07 14:10:00,135.07921,33.489384
210,2025-09-07 14:20:00,135.08305,33.48963
210,2025-09-07 14:30:00,135.08582,33.488964
210,2025-09-07 14:40:00,135.08737,33.487747
210,2025-09-07 14:50:00,135.09084,33.48656
210,2025-09-07 15:00:00,135.09477,33.484745
210,2025-09-07 15:10:00,135.09619,33.48307
210,2025-09-07 15:20:00,135.09741,33.48305
210,2025-09-07 15:30:00,135.10045,33.480595
210,2025-09-07 15:40:00,135.10165,33.47854
210,2025-09-07 15:50:00,135.10365,33.47605
210,2025-09-07 16:00:00,135.10512,33.473248
210,2025-09-07 16:10:00,135.1057,33.471462
210,2025-09-07 16:20:00,135.10547,33.470398
210,2025-09-07 16:30:00,135.10487,33.468643
211,2025-09-07 10:30:00,135.0,33.5
211,2025-09-07 10:40:00,135.00409,33.500507
211,2025-09-07 10:50:00,135.00972,33.499107
211,2025-09-07 11:00:00,135.01389,33.497864
211,2025-09-07 11:10:00,135.01717,33.497032
211,2025-09-07 11:20:00,135.02216,33.49669
211,2025-09-07 11:30:00,135.02657,33.497017
211,2025-09-07 11:40:00,135.03018,33.498577
211,2025-09-07 11:50:00,135.03539,33.497955
211,2025-09-07 12:00:00,135.03912,33.4974
211,2025-09-07 12:10:00,135.0431,33.496048
211,2025-09-07 12:20:00,135.04358,33.49433
211,2025-09-07 12:30:00,135.04573,33.494003
211,2025-09-07 12:40:00,135.04874,33.49235
211,2025-09-07 12:50:00,135.05302,33.49195
211,2025-09-07 13:00:00,135.05696,33.490314
211,2025-09-07 13:10:00,135.05904,33.486427
211,2025-09-07 13:20:00,135.0628,33.48633
211,2025-09-07 13:30:00,135.06384,33.484535
211,2025-09-07 13:40:00,135.06628,33.483925
211,2025-09-07 13:50:00,135.06863,33.483147
211,2025-09-07 14:00:00,135.07062,33.482155
211,2025-09-07 14:10:00,135.07254,33.480556
211,2025-09-07 14:20:00,135.0767,33.479572
211,2025-09-07 14:30:00,135.07906,33.478176
211,2025-09-07 14:40:00,135.08305,33.476746
211,2025-09-07 14:50:00,135.08467,33.4767
211,2025-09-07 15:00:00,135.08643,33.474834
211,2025-09-07 15:10:00,135.08897,33.47261
211,2025-09-07 15:20:00,135.0948,33.471745
211,2025-09-07 15:30:00,135.09769,33.47059
211,2025-09-07 15:40:00,135.10023,33.46949
211,2025-09-07 15:50:00,135.10199,33.467846
211,2025-09-07 16:00:00,135.10222,33.46465
211,2025-09-07 16:10:00,135.1025,33.464363
211,2025-09-07 16:20:00,135.10408,33.46222
211,2025-09-07 16:30:00,135.10507,33.460766
212,2025-09-07 10:30:00,135.0,33.5
212,2025-09-07 10:40:00,135.00464,33.500298
212,2025-09-07 10:50:00,135.00743,33.50139
212,2025-09-07 11:00:00,135.01057,33.5028
212,2025-09-07 11:10:00,135.01387,33.502026
212,2025-09-07 11:20:00,135.0194,33.502003
212,2025-09-07 11:30:00,135.02095,33.499603
212,2025-09-07 11:40:00,135.02303,33.50008
212,2025-09-07 11:50:00,135.02547,33.50262
212,2025-09-07 12:00:00,135.03085,33.501976
212,2025-09-07 12:10:00,135.03337,33.50061
212,2025-09-07 12:20:00,135.03941,33.49957
212,2025-09-07 12:30:00,135.04329,33.50046
212,2025-09-07 12:40:00,135.04799,33.5003
212,2025-09-07 12:50:00,135.0514,33.50007
212,2025-09-07 13:00:00,135.05298,33.49955
212,2025-09-07 13:10:00,135.05681,33.49723
212,2025-09-07 13:20:00,135.06145,33.496147
212,2025-09-07 13:30:00,135.0646,33.496128
212,2025-09-07 13:40:00,135.0666,33.495007
212,2025-09-07 13:50:00,135.07117,33.49291
212,2025-09-07 14:00:00,135.0717,33.49166
212,2025-09-07 14:10:00,135.07372,33.490147
212,2025-09-07 14:20:00,135.07692,33.488636
212,2025-09-07 14:30:00,135.07814,33.487297
212,2025-09-07 14:40:00,135.08066,33.48675
212,2025-09-07 14:50:00,135.08331,33.484116
212,2025-09-07 15:00:00,135.0856,33.484165
212,2025-09-07 15:10:00,135.08757,33.48287
212,2025-09-07 15:20:00,135.08917,33.48134
212,2025-09-07 15:30:00,135.09239,33.480503
212,2025-09-07 15:40:00,135.09415,33.479614
212,2025-09-07 15:50:00,135.09428,33.47771
212,2025-09-07 16:00:00,135.09317,33.475773
212,2025-09-07 16:10:00,135.09648,33.472816
212,2025-09-07 16:20:00,135.09799,33.47041
212,2025-09-07 16:30:00,135.10043,33.46874
213,2025-09-07 10:30:00,135.0,33.5
213,2025-09-07 10:40:00,135.00316,33.500977
213,2025-09-07 10:50:00,135.00652,33.499634
213,2025-09-07 11:00:00,135.0104,33.498276
213,2025-09-07 11:10:00,135.01494,33.49727
213,2025-09-07 11:20:00,135.01733,33.497414
213,2025-09-07 11:30:00,135.0198,33.497215
213,2025-09-07 11:40:00,135.02544,33.498173
213,2025-09-07 11:50:00,135.02785,33.497105
213,2025-09-07 12:00:00,135.03145,33.495316
213,2025-09-07 12:10:00,135.03514,33.49564
213,2025-09-07 12:20:00,135.03806,33.493553
213,2025-09-07 12:30:00,135.04025,33.49282
213,2025-09-07 12:40:00,135.04457,33.49103
213,2025-09-07 12:50:00,135.04773,33.488083
213,2025-09-07 13:00:00,135.05132,33.485977
213,2025-09-07 13:10:00,135.0539,33.484253
213,2025-09-07 13:20:00,135.05522,33.48254
213,2025-09-07 13:30:00,135.05733,33.481045
213,2025-09-07 13:40:00,135.05975,33.47925
213,2025-09-07 13:50:00,135.06252,33.477707
213,2025-09-07 14:00:00,135.06413,33.474834
213,2025-09-07 14:10:00,135.06583,33.47398
213,2025-09-07 14:20:00,135.06723,33.472588
213,2025-09-07 14:30:00,135.06682,33.472443
213,2025-09-07 14:40:00,135.06967,33.46978
213,2025-09-07 14:50:00,135.07233,33.469753
213,2025-09-07 15:00:00,135.07466,33.46919
213,2025-09-07 15:10:00,135.0764,33.46773
213,2025-09-07 15:20:00,135.07864,33.466713
213,2025-09-07 15:30:00,135.08032,33.464428
213,2025-09-07 15:40:00,135.08192,33.462746
213,2025-09-07 15:50:00,135.084,33.461502
213,2025-09-07 16:00:00,135.08577,33.46169
213,2025-09-07 16:10:00,135.08752,33.460114
213,2025-09-07 16:20:00,135.08768,33.457363
213,2025-09-07 16:30:00,135.09007,33.454224
214,2025-09-07 10:30:00,135.0,33.5
214,2025-09-07 10:40:00,135.0026,33.49966
214,2025-09-07 10:50:00,135.00511,33.498775
214,2025-09-07 11:00:00,135.00755,33.49864
214,2025-09-07 11:10:00,135.01277,33.499863
214,2025-09-07 11:20:00,135.0184,33.499306
214,2025-09-07 11:30:00,135.02324,33.50099
214,2025-09-07 11:40:00,135.02788,33.500454
214,2025-09-07 11:50:00,135.032,33.49973
214,2025-09-07 12:00:00,135.03598,33.49738
214,2025-09-07 12:10:00,135.04065,33.49648
214,2025-09-07 12:20:00,135.04297,33.496555
214,2025-09-07 12:30:00,135.0447,33.49715
214,2025-09-07 12:40:00,135.04712,33.49688
214,2025-09-07 12:50:00,135.05229,33.496742
214,2025-09-07 13:00:00,135.05644,33.495815
214,2025-09-07 13:10:00,135.0593,33.49493
214,2025-09-07 13:20:00,135.0623,33.49348
214,2025-09-07 13:30:00,135.06528,33.490887
214,2025-09-07 13:40:00,135.068,33.4901
214,2025-09-07 13:50:00,135.07028,33.489956
214,2025-09-07 14:00:00,135.07227,33.487522
214,2025-09-07 14:10:00,135.07486,33.485985
214,2025-09-07 14:20:00,135.07858,33.48421
214,2025-09-07 14:30:00,135.08078,33.482967
214,2025-09-07 14:40:00,135.08336,33.482067
214,2025-09-07 14:50:00,135.0848,33.480667
214,2025-09-07 15:00:00,135.0876,33.478817
214,2025-09-07 15:10:00,135.08934,33.477528
214,2025-09-07 15:20:00,135.08968,33.47643
214,2025-09-07 15:30:00,135.09122,33.475517
214,2025-09-07 15:40:00,135.09268,33.474705
214,2025-09-07 15:50:00,135.09505,33.472866
214,2025-09-07 16:00:00,135.09706,33.471565
214,2025-09-07 16:10:00,135.0992,33.469517
214,2025-09-07 16:20:00,135.10233,33.469048
214,2025-09-07 16:30:00,135.10164,33.467712
215,2025-09-07 10:30:00,135.0,33.5
215,2025-09-07 10:40:00,135.00322,33.500195
215,2025-09-07 10:50:00,135.00441,33.500057
215,2025-09-07 11:00:00,135.00562,33.500053
215,2025-09-07 11:10:00,135.00784,33.498463
215,2025-09-07 11:20:00,135.00974,33.496918
215,2025-09-07 11:30:00,135.0128,33.496784
215,2025-09-07 11:40:00,135.0159,33.49631
215,2025-09-07 11:50:00,135.02118,33.494682
215,2025-09-07 12:00:00,135.02426,33.49319
215,2025-09-07 12:10:00,135.0272,33.493603
215,2025-09-07 12:20:00,135.03282,33.49287
215,2025-09-07 12:30:00,135.0371,33.492126
215,2025-09-07 12:40:00,135.03923,33.48984
215,2025-09-07 12:50:00,135.04108,33.491043
215,2025-09-07 13:00:00,135.04587,33.490177
215,2025-09-07 13:10:00,135.0492,33.48744
215,2025-09-07 13:20:00,135.05368,33.48767
215,2025-09-07 13:30:00,135.05591,33.48614
215,2025-09-07 13:40:00,135.0595,33.48529
215,2025-09-07 13:50:00,135.06233,33.483944
215,2025-09-07 14:00:00,135.06364,33.48107
215,2025-09-07 14:10:00,135.06677,33.48001
215,2025-09-07 14:20:00,135.06837,33.477448
215,2025-09-07 14:30:00,135.07146,33.47725
215,2025-09-07 14:40:00,135.07582,33.47453
215,2025-09-07 14:50:00,135.07738,33.470936
215,2025-09-07 15:00:00,135.07794,33.470787
215,2025-09-07 15:10:00,135.07831,33.46994
215,2025-09-07 15:20:00,135.08093,33.469395
215,2025-09-07 15:30:00,135.08195,33.46691
215,2025-09-07 15:40:00,135.08205,33.464844
215,2025-09-07 15:50:00,135.0826,33.464447
215,2025-09-07 16:00:00,135.08557,33.462875
215,2025-09-07 16:10:00,135.08745,33.460514
215,2025-09-07 16:20:00,135.08817,33.456924
215,2025-09-07 16:30:00,135.08798,33.45444
216,2025-09-07 10:30:00,135.0,33.5
216,2025-09-07 10:40:00,135.0037,33.50085
216,2025-09-07 10:50:00,135.00952,33.500874
216,2025-09-07 11:00:00,135.01125,33.501045
216,2025-09-07 11:10:00,135.01588,33.49961
216,2025-09-07 11:20:00,135.01732,33.498104
216,2025-09-07 11:30:00,135.02126,33.498077
216,2025-09-07 11:40:00,135.02446,33.49708
216,2025-09-07 11:50:00,135.02834,33.495613
216,2025-09-07 12:00:00,135.03194,33.49371
216,2025-09-07 12:10:00,135.03632,33.4938
216,2025-09-07 12:20:00,135.03926,33.493362
216,2025-09-07 12:30:00,135.04282,33.493343
216,2025-09-07 12:40:00,135.04584,33.492214
216,2025-09-07 12:50:00,135.04901,33.49093
216,2025-09-07 13:00:00,135.05388,33.48847
216,2025-09-07 13:10:00,135.05705,33.48668
216,2025-09-07 13:20:00,135.05861,33.48668
216,2025-09-07 13:30:00,135.06065,33.485073
216,2025-09-07 13:40:00,135.06253,33.483955
216,2025-09-07 13:50:00,135.0654,33.483116
216,2025-09-07 14:00:00,135.06699,33.48163
216,2025-09-07 14:10:00,135.0694,33.480465
216,2025-09-07 14:20:00,135.06894,33.478928
216,2025-09-07 14:30:00,135.07156,33.47838
216,2025-09-07 14:40:00,135.07524,33.477764
216,2025-09-07 14:50:00,135.07701,33.475475
216,2025-09-07 15:00:00,135.07901,33.474102
216,2025-09-07 15:10:00,135.08174,33.47084
216,2025-09-07 15:20:00,135.08354,33.467983
216,2025-09-07 15:30:00,135.08401,33.46594
216,2025-09-07 15:40:00,135.08675,33.465042
216,2025-09-07 15:50:00,135.08908,33.46473
216,2025-09-07 16:00:00,135.09038,33.465336
216,2025-09-07 16:10:00,135.09093,33.46503
216,2025-09-07 16:20:00,135.09267,33.463955
216,2025-09-07 16:30:00,135.09416,33.462242
217,2025-09-07 10:30:00,135.0,33.5
217,2025-09-07 10:40:00,135.00415,33.500664
217,2025-09-07 10:50:00,135.00763,33.4992
217,2025-09-07 11:00:00,135.01137,33.499077
217,2025-09-07 11:10:00,135.01392,33.497807
217,2025-09-07 11:20:00,135.01797,33.498352
217,2025-09-07 11:30:00,135.02126,33.49858
217,2025-09-07 11:40:00,135.02545,33.497086
217,2025-09-07 11:50:00,135.02802,33.496365
217,2025-09-07 12:00:00,135.03185,33.497597
217,2025-09-07 12:10:00,135.03421,33.49651
217,2025-09-07 12:20:00,135.03882,33.495686
217,2025-09-07 12:30:00,135.04202,33.49384
217,2025-09-07 12:40:00,135.0472,33.491554
217,2025-09-07 12:50:00,135.05078,33.49076
217,2025-09-07 13:00:00,135.05508,33.490307
217,2025-09-07 13:10:00,135.05908,33.489353
217,2025-09-07 13:20:00,135.0614,33.48775
217,2025-09-07 13:30:00,135.06372,33.487473
217,2025-09-07 13:40:00,135.06648,33.485676
217,2025-09-07 13:50:00,135.0706,33.484787
217,2025-09-07 14:00:00,135.07439,33.483112
217,2025-09-07 14:10:00,135.07762,33.4807
217,2025-09-07 14:20:00,135.08029,33.48001
217,2025-09-07 14:30:00,135.08275,33.479828
217,2025-09-07 14:40:00,135.08536,33.47753
217,2025-09-07 14:50:00,135.08846,33.476837
217,2025-09-07 15:00:00,135.08952,33.474506
217,2025-09-07 15:10:00,135.09126,33.47183
217,2025-09-07 15:20:00,135.09106,33.47001
217,2025-09-07 15:30:00,135.09314,33.46752
217,2025-09-07 15:40:00,135.09595,33.46747
217,2025-09-07 15:50:00,135.09583,33.466103
217,2025-09-07 16:00:00,135.09312,33.46514
217,2025-09-07 16:10:00,135.09221,33.46456
217,2025-09-07 16:20:00,135.09332,33.46091
217,2025-09-07 16:30:00,135.09465,33.458935
218,2025-09-07 10:30:00,135.0,33.5
218,2025-09-07 10:40:00,135.00638,33.498928
218,2025-09-07 10:50:00,135.00955,33.49806
218,2025-09-07 11:00:00,135.01486,33.497993
218,2025-09-07 11:10:00,135.0199,33.496048
218,2025-09-07 11:20:00,135.02267,33.495766
218,2025-09-07 11:30:00,135.02774,33.49497
218,2025-09-07 11:40:00,135.02805,33.4954
218,2025-09-07 11:50:00,135.03342,33.49579
218,2025-09-07 12:00:00,135.03717,33.49589
218,2025-09-07 12:10:00,135.04066,33.496124
218,2025-09-07 12:20:00,135.04353,33.496017
218,2025-09-07 12:30:00,135.04732,33.49332
218,2025-09-07 12:40:00,135.04971,33.49241
218,2025-09-07 12:50:00,135.05368,33.49092
218,2025-09-07 13:00:00,135.05553,33.488853
218,2025-09-07 13:10:00,135.05586,33.488644
218,2025-09-07 13:20:00,135.05963,33.489487
218,2025-09-07 13:30:00,135.06215,33.487152
218,2025-09-07 13:40:00,135.0652,33.48625
218,2025-09-07 13:50:00,135.06606,33.484646
218,2025-09-07 14:00:00,135.06966,33.482094
218,2025-09-07 14:10:00,135.07314,33.48072
218,2025-09-07 14:20:00,135.07552,33.478367
218,2025-09-07 14:30:00,135.07777,33.475147
218,2025-09-07 14:40:00,135.08128,33.47244
218,2025-09-07 14:50:00,135.08365,33.470013
218,2025-09-07 15:00:00,135.0854,33.469242
218,2025-09-07 15:10:00,135.08751,33.467213
218,2025-09-07 15:20:00,135.08916,33.466446
218,2025-09-07 15:30:00,135.09271,33.46485
218,2025-09-07 15:40:00,135.09627,33.464043
218,2025-09-07 15:50:00,135.09589,33.461952
218,2025-09-07 16:00:00,135.09734,33.462444
218,2025-09-07 16:10:00,135.09924,33.45981
