time,lat,lon,alt,stage
2026-04-14 15:31:00+00:00,33.2548667318616,133.7639925337228,25002.0,ascent
2026-04-14 15:32:00+00:00,33.252832066297245,133.76584769858138,25302.0,ascent
2026-04-14 15:33:00+00:00,33.25061445089225,133.76721659549665,25602.0,ascent
2026-04-14 15:34:00+00:00,33.248212850036225,133.76810165541164,25902.0,ascent
2026-04-14 15:35:00+00:00,33.2456261252272,133.768505245707,26202.0,ascent
2026-04-14 15:36:00+00:00,33.24287148656092,133.76846988781685,26502.0,ascent
2026-04-14 15:37:00+00:00,33.24009098066397,133.76830843962517,26802.0,ascent
2026-04-14 15:38:00+00:00,33.23729871132348,133.76805109406854,27102.0,ascent
2026-04-14 15:39:00+00:00,33.234495018663985,133.76769785625638,27402.0,ascent
2026-04-14 15:40:00+00:00,33.231680233824804,133.7672487590208,27702.0,ascent
2026-04-14 15:41:00+00:00,33.22885467846316,133.76670386228162,28002.0,ascent
2026-04-14 15:42:00+00:00,33.226018664306594,133.76606325236187,28302.0,ascent
2026-04-14 15:43:00+00:00,33.22317249275636,133.76532704125316,28602.0,ascent
2026-04-14 15:44:00+00:00,33.220316454542825,133.76449536583092,28902.0,ascent
2026-04-14 15:45:00+00:00,33.217450829434064,133.76356838701992,29202.0,ascent
2026-04-14 15:46:00+00:00,33.21457588599854,133.7625462889094,29502.0,ascent
2026-04-14 15:47:00+00:00,33.21169188142258,133.76142927781913,29802.0,ascent
2026-04-14 15:47:39.843750+00:00,33.20977086811528,133.76062463560987,30001.21875,ascent
2026-04-14 15:47:39.843750+00:00,33.20977086811528,133.76062463560987,30001.21875,descent
2026-04-14 15:48:39.843750+00:00,33.20690158874638,133.7598076330973,27718.509570607963,descent
2026-04-14 15:49:39.843750+00:00,33.2041318235221,133.75983217641436,25797.607285285194,descent
2026-04-14 15:50:39.843750+00:00,33.20219752726112,133.7620603958208,24153.44824886952,descent
2026-04-14 15:51:39.843750+00:00,33.201361318783604,133.76653070464127,22700.459974871497,descent
2026-04-14 15:52:39.843750+00:00,33.20174600190343,133.7726188182818,21396.3617404282,descent
